Date,Day,Month,Time,Source Key,City,State,Temperature (?C),Humidity (%),Power Generated (kW),Equivalent Current (A),Consumption (kW),Energy Loss (%),Demand (kW),Revenue ($),Maintenance Cost ($),Profit ($),Panel Efficiency (%)
25,Friday,2,21:00,3706,Bengaluru,Karnataka,26.69,71.72,0,0,0,9.75,0,0,0,0,0
25,Friday,2,22:00,3707,Bengaluru,Karnataka,27.19,76.93,0,0,0,8.83,0,0,0,0,0
25,Friday,2,23:00,3708,Bengaluru,Karnataka,26.49,60.47,0,0,0,9.82,0,0,0,0,0
26,Saturday,2,0:00,3709,Bengaluru,Karnataka,38.23,64.24,0,0,0,3.81,0,0,0,0,0
26,Saturday,2,1:00,3710,Bengaluru,Karnataka,35.18,83.66,0,0,0,2.32,0,0,0,0,0
26,Saturday,2,2:00,3711,Bengaluru,Karnataka,26.14,77.66,0,0,0,5.95,0,0,0,0,0
26,Saturday,2,3:00,3712,Bengaluru,Karnataka,30.36,74.31,0,0,0,9.8,0,0,0,0,0
26,Saturday,2,4:00,3713,Bengaluru,Karnataka,32.41,65.01,0,0,0,6.39,0,0,0,0,0
26,Saturday,2,5:00,3714,Bengaluru,Karnataka,34.74,81.55,0,0,0,7.82,0,0,0,0,0
26,Saturday,2,6:00,3715,Bengaluru,Karnataka,33.7,62.38,0,0,0,9.21,0,0,0,0,0
26,Saturday,2,7:00,3716,Bengaluru,Karnataka,29.03,47.78,0,0,0,6.81,0,0,0,0,0
26,Saturday,2,8:00,3717,Bengaluru,Karnataka,32.41,69.74,204.79,26.66,88.28,8.83,221.18,148.79,43.22,105.57,16.92
26,Saturday,2,9:00,3718,Bengaluru,Karnataka,32.36,43.79,198.69,32.71,71.29,6.85,207.98,150.63,42.36,108.27,18.4
26,Saturday,2,10:00,3719,Bengaluru,Karnataka,35.26,54.19,194.62,43.55,76.15,6.87,192.5,148.49,46.44,102.05,15.7
26,Saturday,2,11:00,3720,Bengaluru,Karnataka,34.05,59.85,189.57,27.63,119.05,5.7,204.01,133.42,62.09,71.33,20.17
26,Saturday,2,12:00,3721,Bengaluru,Karnataka,37.77,62.61,186.41,47.71,105.65,7,196.05,132.06,60.79,71.27,17.86
26,Saturday,2,13:00,3722,Bengaluru,Karnataka,38.46,55.56,204.68,29.79,117.04,6.6,212.08,131.41,67.38,64.03,16.98
26,Saturday,2,14:00,3723,Bengaluru,Karnataka,39.16,42.72,189.95,27.76,18.76,4.79,180.99,145.81,54.47,91.34,25
26,Saturday,2,15:00,3724,Bengaluru,Karnataka,37.79,61.61,202.49,30.85,195.18,6.09,223.58,150.51,72.25,78.26,14.09
26,Saturday,2,16:00,3725,Bengaluru,Karnataka,35.64,56.02,189.77,38.07,185.09,2.78,210.53,124.1,49.05,75.05,15.64
26,Saturday,2,17:00,3726,Bengaluru,Karnataka,37.68,43.04,203.59,48,2.48,8.8,224.2,142.34,60.31,82.03,22.51
26,Saturday,2,18:00,3727,Bengaluru,Karnataka,27.88,89.85,0,0,0,3.17,0,0,0,0,0
26,Saturday,2,19:00,3728,Bengaluru,Karnataka,25.23,84.83,0,0,0,6.44,0,0,0,0,0
26,Saturday,2,20:00,3729,Bengaluru,Karnataka,26.59,71.33,0,0,0,6.03,0,0,0,0,0
26,Saturday,2,21:00,3730,Bengaluru,Karnataka,28.19,68.55,0,0,0,9.51,0,0,0,0,0
26,Saturday,2,22:00,3731,Bengaluru,Karnataka,27.17,60.01,0,0,0,4.48,0,0,0,0,0
26,Saturday,2,23:00,3732,Bengaluru,Karnataka,25.81,83.79,0,0,0,2,0,0,0,0,0
27,Sunday,2,0:00,3733,Bengaluru,Karnataka,36.82,71.08,0,0,0,7.65,0,0,0,0,0
27,Sunday,2,1:00,3734,Bengaluru,Karnataka,36.8,82.91,0,0,0,3.03,0,0,0,0,0
27,Sunday,2,2:00,3735,Bengaluru,Karnataka,36.39,72.25,0,0,0,4.14,0,0,0,0,0
27,Sunday,2,3:00,3736,Bengaluru,Karnataka,26.62,62.12,0,0,0,3.41,0,0,0,0,0
27,Sunday,2,4:00,3737,Bengaluru,Karnataka,31.6,70.92,0,0,0,8.97,0,0,0,0,0
27,Sunday,2,5:00,3738,Bengaluru,Karnataka,31.22,61.15,0,0,0,5.7,0,0,0,0,0
27,Sunday,2,6:00,3739,Bengaluru,Karnataka,34.08,53.01,0,0,0,8.23,0,0,0,0,0
27,Sunday,2,7:00,3740,Bengaluru,Karnataka,38.53,43.17,0,0,0,4.51,0,0,0,0,0
27,Sunday,2,8:00,3741,Bengaluru,Karnataka,36.73,68.85,191.78,33.99,138.33,3.73,221.44,136.15,54.76,81.39,19.47
27,Sunday,2,9:00,3742,Bengaluru,Karnataka,39.04,57.93,187.66,43.91,66.93,6.47,224.97,141,68.8,72.2,18.71
27,Sunday,2,10:00,3743,Bengaluru,Karnataka,31.12,43.36,186.77,39.08,37.38,8.76,183.35,152.28,76.9,75.38,15.86
27,Sunday,2,11:00,3744,Bengaluru,Karnataka,37.9,57.2,190.15,46.9,130.53,4.11,212.76,139.02,54,85.02,23.86
27,Sunday,2,12:00,3745,Bengaluru,Karnataka,39.47,54.09,197.16,49.37,38.62,5.84,199.61,137.35,70.49,66.86,19.21
27,Sunday,2,13:00,3746,Bengaluru,Karnataka,36.67,42.35,196.8,29.72,130.11,3.51,207,125,46.79,78.21,19.32
27,Sunday,2,14:00,3747,Bengaluru,Karnataka,36.19,58.34,187.74,42.02,156.72,6.31,201.02,129.5,44.19,85.31,16.29
27,Sunday,2,15:00,3748,Bengaluru,Karnataka,34.85,40.81,201.72,39.74,123.45,7.87,206.26,129.23,49.77,79.46,13.01
27,Sunday,2,16:00,3749,Bengaluru,Karnataka,35.67,44.63,191.39,49.33,153.38,8.08,207.55,131.05,68.78,62.27,14.83
27,Sunday,2,17:00,3750,Bengaluru,Karnataka,39.27,51.97,196.92,29.59,160.21,8.01,220.25,131.39,71.38,60.01,17.35
27,Sunday,2,18:00,3751,Bengaluru,Karnataka,25.09,74.56,0,0,0,7.59,0,0,0,0,0
27,Sunday,2,19:00,3752,Bengaluru,Karnataka,26,81.97,0,0,0,6.03,0,0,0,0,0
27,Sunday,2,20:00,3753,Bengaluru,Karnataka,27.51,86.25,0,0,0,9.46,0,0,0,0,0
27,Sunday,2,21:00,3754,Bengaluru,Karnataka,26.33,71.32,0,0,0,9.95,0,0,0,0,0
27,Sunday,2,22:00,3755,Bengaluru,Karnataka,26.29,83.53,0,0,0,7.92,0,0,0,0,0
27,Sunday,2,23:00,3756,Bengaluru,Karnataka,27.45,79.28,0,0,0,5.34,0,0,0,0,0
28,Monday,2,0:00,3757,Bengaluru,Karnataka,32.4,75.42,0,0,0,8.98,0,0,0,0,0
28,Monday,2,1:00,3758,Bengaluru,Karnataka,35.27,63.52,0,0,0,8.94,0,0,0,0,0
28,Monday,2,2:00,3759,Bengaluru,Karnataka,26.35,74.09,0,0,0,9.64,0,0,0,0,0
28,Monday,2,3:00,3760,Bengaluru,Karnataka,25.85,61.51,0,0,0,3.34,0,0,0,0,0
28,Monday,2,4:00,3761,Bengaluru,Karnataka,31.53,82.31,0,0,0,9.91,0,0,0,0,0
28,Monday,2,5:00,3762,Bengaluru,Karnataka,26.09,83.9,0,0,0,5.85,0,0,0,0,0
28,Monday,2,6:00,3763,Bengaluru,Karnataka,34.31,50.72,0,0,0,7.24,0,0,0,0,0
28,Monday,2,7:00,3764,Bengaluru,Karnataka,30.85,48.22,0,0,0,4.1,0,0,0,0,0
28,Monday,2,8:00,3765,Bengaluru,Karnataka,39.46,41.27,194.88,44.71,175.44,5.39,191.99,129.37,53.67,75.7,22.1
28,Monday,2,9:00,3766,Bengaluru,Karnataka,36.85,61.1,201.54,37.02,52.45,6.6,202.38,149.71,67.15,82.56,22.2
28,Monday,2,10:00,3767,Bengaluru,Karnataka,32.43,68.31,191.96,32.09,93.49,2.53,204.87,134.82,74.07,60.75,13.05
28,Monday,2,11:00,3768,Bengaluru,Karnataka,32.97,61.34,189.64,24.46,52.36,9.91,201.68,137.62,62.94,74.68,24.17
28,Monday,2,12:00,3769,Bengaluru,Karnataka,32.63,69.93,200.69,20.65,97.9,3.2,207.47,133.48,76.69,56.79,22
28,Monday,2,13:00,3770,Bengaluru,Karnataka,37.75,43.8,202.59,48.2,50.91,6.13,190.2,145.49,68.02,77.47,22.55
28,Monday,2,14:00,3771,Bengaluru,Karnataka,36.85,55.23,194.2,27.6,117.02,9.38,202.77,131.58,59,72.58,18.54
28,Monday,2,15:00,3772,Bengaluru,Karnataka,39.37,61.35,189.64,38.69,157.75,3.37,222.36,122.66,43.39,79.27,22.14
28,Monday,2,16:00,3773,Bengaluru,Karnataka,38.85,40.86,204.35,23.24,33.41,2.57,190.79,149.5,55.33,94.17,16.53
28,Monday,2,17:00,3774,Bengaluru,Karnataka,38.94,45.79,193.12,34.55,152.74,4.43,181.89,124.87,55.12,69.75,17.17
28,Monday,2,18:00,3775,Bengaluru,Karnataka,28.99,76.25,0,0,0,4.79,0,0,0,0,0
28,Monday,2,19:00,3776,Bengaluru,Karnataka,27.38,60.77,0,0,0,8.1,0,0,0,0,0
28,Monday,2,20:00,3777,Bengaluru,Karnataka,28.49,63.82,0,0,0,5.8,0,0,0,0,0
28,Monday,2,21:00,3778,Bengaluru,Karnataka,27.41,88.97,0,0,0,9.17,0,0,0,0,0
28,Monday,2,22:00,3779,Bengaluru,Karnataka,27.81,63.44,0,0,0,5.66,0,0,0,0,0
28,Monday,2,23:00,3780,Bengaluru,Karnataka,27.01,78.65,0,0,0,9.29,0,0,0,0,0
1,Tuesday,3,0:00,3781,Bengaluru,Karnataka,30.99,70.98,0,0,0,3.56,0,0,0,0,0
1,Tuesday,3,1:00,3782,Bengaluru,Karnataka,28.22,78.05,0,0,0,3.06,0,0,0,0,0
1,Tuesday,3,2:00,3783,Bengaluru,Karnataka,27.58,83.62,0,0,0,2.47,0,0,0,0,0
1,Tuesday,3,3:00,3784,Bengaluru,Karnataka,36.64,84.4,0,0,0,7.93,0,0,0,0,0
1,Tuesday,3,4:00,3785,Bengaluru,Karnataka,28.95,60.46,0,0,0,2.65,0,0,0,0,0
1,Tuesday,3,5:00,3786,Bengaluru,Karnataka,32.38,86.12,0,0,0,5.32,0,0,0,0,0
1,Tuesday,3,6:00,3787,Bengaluru,Karnataka,29.23,46.27,0,0,0,3.15,0,0,0,0,0
1,Tuesday,3,7:00,3788,Bengaluru,Karnataka,33.69,55.72,0,0,0,3.4,0,0,0,0,0
1,Tuesday,3,8:00,3789,Bengaluru,Karnataka,35.96,51,189.71,42.56,8.48,7.43,196.92,140.25,76.11,64.14,15.9
1,Tuesday,3,9:00,3790,Bengaluru,Karnataka,36.87,56.19,198.54,23.98,155,2.46,181.28,134.21,80,54.21,21.4
1,Tuesday,3,10:00,3791,Bengaluru,Karnataka,39.58,46.03,201.35,40.05,108.9,7.35,197.37,147.5,74.57,72.93,16.7
1,Tuesday,3,11:00,3792,Bengaluru,Karnataka,34.53,63.09,185.93,24.6,167.55,4.19,184.5,132.14,73.75,58.39,21.06
1,Tuesday,3,12:00,3793,Bengaluru,Karnataka,34.88,63.04,201.31,28.03,127.56,5.86,219.61,141.74,42.13,99.61,19.02
1,Tuesday,3,13:00,3794,Bengaluru,Karnataka,35.75,40.59,193.96,38.44,3.72,9.37,193.18,154.25,66.27,87.98,14.83
1,Tuesday,3,14:00,3795,Bengaluru,Karnataka,35.24,66.96,191.02,39.53,87.39,3.31,193,129.43,68.53,60.9,21.63
1,Tuesday,3,15:00,3796,Bengaluru,Karnataka,36.45,44.37,193.54,37.01,127.4,9.58,195.01,131.89,48.29,83.6,18.02
1,Tuesday,3,16:00,3797,Bengaluru,Karnataka,39.02,62.19,192.48,44.28,125.04,6.9,196.24,145.48,70.18,75.3,18.91
1,Tuesday,3,17:00,3798,Bengaluru,Karnataka,36.66,68.94,190.26,28.91,141.31,2.69,221.32,128.47,41.13,87.34,13.15
1,Tuesday,3,18:00,3799,Bengaluru,Karnataka,28.61,80.1,0,0,0,8.5,0,0,0,0,0
1,Tuesday,3,19:00,3800,Bengaluru,Karnataka,25.14,68.28,0,0,0,4.74,0,0,0,0,0
1,Tuesday,3,20:00,3801,Bengaluru,Karnataka,25.56,82.17,0,0,0,7.74,0,0,0,0,0
1,Tuesday,3,21:00,3802,Bengaluru,Karnataka,27.21,74.51,0,0,0,3.34,0,0,0,0,0
1,Tuesday,3,22:00,3803,Bengaluru,Karnataka,26.68,78.32,0,0,0,5.93,0,0,0,0,0
1,Tuesday,3,23:00,3804,Bengaluru,Karnataka,25.22,87.99,0,0,0,8.91,0,0,0,0,0
2,Wednesday,3,0:00,3805,Bengaluru,Karnataka,34.56,84.25,0,0,0,8.36,0,0,0,0,0
2,Wednesday,3,1:00,3806,Bengaluru,Karnataka,25.3,61.99,0,0,0,7.22,0,0,0,0,0
2,Wednesday,3,2:00,3807,Bengaluru,Karnataka,34.02,87.77,0,0,0,3.64,0,0,0,0,0
2,Wednesday,3,3:00,3808,Bengaluru,Karnataka,28.71,76.93,0,0,0,8.82,0,0,0,0,0
2,Wednesday,3,4:00,3809,Bengaluru,Karnataka,30.92,75.52,0,0,0,9.83,0,0,0,0,0
2,Wednesday,3,5:00,3810,Bengaluru,Karnataka,35.55,64.33,0,0,0,9.12,0,0,0,0,0
2,Wednesday,3,6:00,3811,Bengaluru,Karnataka,36.46,46.74,0,0,0,9.07,0,0,0,0,0
2,Wednesday,3,7:00,3812,Bengaluru,Karnataka,36.46,48.04,0,0,0,2.42,0,0,0,0,0
2,Wednesday,3,8:00,3813,Bengaluru,Karnataka,29.89,57.03,201.91,49.85,127.39,9.33,219.58,131.15,52.71,78.44,15.78
2,Wednesday,3,9:00,3814,Bengaluru,Karnataka,36.68,42.67,190.63,45.24,35.78,3.98,196.7,131.24,68.6,62.64,20.23
2,Wednesday,3,10:00,3815,Bengaluru,Karnataka,35.59,62.42,188.89,32.03,142.73,7.69,221.09,141.84,68.42,73.42,17.52
2,Wednesday,3,11:00,3816,Bengaluru,Karnataka,38.09,50.53,193.28,45.34,60.46,2.08,182.8,152.25,47.57,104.68,19.28
2,Wednesday,3,12:00,3817,Bengaluru,Karnataka,39.67,55.71,195.61,36.32,8.16,9.82,222.8,141.66,65.38,76.28,20.94
2,Wednesday,3,13:00,3818,Bengaluru,Karnataka,33.58,62.1,195.41,21.19,2.09,5.8,190.78,138.68,59.19,79.49,17.78
2,Wednesday,3,14:00,3819,Bengaluru,Karnataka,35.75,46.85,197.74,47.93,151.06,5.91,199.91,125.93,71.42,54.51,15.18
2,Wednesday,3,15:00,3820,Bengaluru,Karnataka,35.27,66.84,202.6,31.47,137.25,8.22,219.62,139.08,40.11,98.97,16.18
2,Wednesday,3,16:00,3821,Bengaluru,Karnataka,39.41,64.67,195.87,22.02,161.61,4.4,200.25,133.84,69.83,64.01,15.88
2,Wednesday,3,17:00,3822,Bengaluru,Karnataka,38.4,40.06,185.7,48.09,174.45,8.21,214.02,135.33,52.14,83.19,17.25
2,Wednesday,3,18:00,3823,Bengaluru,Karnataka,29.53,70.1,0,0,0,2.05,0,0,0,0,0
2,Wednesday,3,19:00,3824,Bengaluru,Karnataka,29.39,87.6,0,0,0,8.87,0,0,0,0,0
2,Wednesday,3,20:00,3825,Bengaluru,Karnataka,27.44,63.6,0,0,0,5.71,0,0,0,0,0
2,Wednesday,3,21:00,3826,Bengaluru,Karnataka,27.72,71.34,0,0,0,8.96,0,0,0,0,0
2,Wednesday,3,22:00,3827,Bengaluru,Karnataka,27.23,76.83,0,0,0,5.08,0,0,0,0,0
2,Wednesday,3,23:00,3828,Bengaluru,Karnataka,27.23,78.93,0,0,0,9.59,0,0,0,0,0
3,Thursday,3,0:00,3829,Bengaluru,Karnataka,34.52,64.33,0,0,0,4.71,0,0,0,0,0
3,Thursday,3,1:00,3830,Bengaluru,Karnataka,25.89,83.1,0,0,0,5.53,0,0,0,0,0
3,Thursday,3,2:00,3831,Bengaluru,Karnataka,32.6,62.73,0,0,0,8.52,0,0,0,0,0
3,Thursday,3,3:00,3832,Bengaluru,Karnataka,35.15,69.71,0,0,0,7.69,0,0,0,0,0
3,Thursday,3,4:00,3833,Bengaluru,Karnataka,29.06,62.3,0,0,0,8.75,0,0,0,0,0
3,Thursday,3,5:00,3834,Bengaluru,Karnataka,29.67,84.02,0,0,0,5.84,0,0,0,0,0
3,Thursday,3,6:00,3835,Bengaluru,Karnataka,37.66,47.39,0,0,0,9.94,0,0,0,0,0
3,Thursday,3,7:00,3836,Bengaluru,Karnataka,34.73,41.46,0,0,0,5.52,0,0,0,0,0
3,Thursday,3,8:00,3837,Bengaluru,Karnataka,36.15,64.05,200.8,29.47,31.6,6.56,223.1,131.49,53.74,77.75,16.2
3,Thursday,3,9:00,3838,Bengaluru,Karnataka,34.87,42.63,200.37,31.45,68.52,8.94,207.1,151.93,75.96,75.97,13.92
3,Thursday,3,10:00,3839,Bengaluru,Karnataka,32.87,50.11,185.14,22.53,33.96,7.79,198.41,129.1,51.6,77.5,20.47
3,Thursday,3,11:00,3840,Bengaluru,Karnataka,39,42.34,200.15,20.08,70.46,8.75,181.26,146.89,51.18,95.71,14.3
3,Thursday,3,12:00,3841,Bengaluru,Karnataka,37.71,58.52,195.86,22.66,184.2,5.48,205.54,149.56,59.17,90.39,16.21
3,Thursday,3,13:00,3842,Bengaluru,Karnataka,38.53,69.01,203.32,46.36,57.1,2.75,204.48,147.1,46.14,100.96,23.1
3,Thursday,3,14:00,3843,Bengaluru,Karnataka,38.26,68.82,199.77,25.54,44.09,7.88,217.58,122.43,43.91,78.52,15.52
3,Thursday,3,15:00,3844,Bengaluru,Karnataka,39.59,44.58,204.95,40.39,138.63,5.96,223.57,123.27,59.51,63.76,14.72
3,Thursday,3,16:00,3845,Bengaluru,Karnataka,36.47,52.51,185.28,24.44,167.04,9.89,221.76,153.77,57.56,96.21,20.76
3,Thursday,3,17:00,3846,Bengaluru,Karnataka,39.26,48.12,189.6,33.38,11.36,4.5,220.21,141.72,75.64,66.08,20.44
3,Thursday,3,18:00,3847,Bengaluru,Karnataka,27.69,80.33,0,0,0,3.14,0,0,0,0,0
3,Thursday,3,19:00,3848,Bengaluru,Karnataka,26.59,73.31,0,0,0,3.62,0,0,0,0,0
3,Thursday,3,20:00,3849,Bengaluru,Karnataka,25.69,77.72,0,0,0,5.29,0,0,0,0,0
3,Thursday,3,21:00,3850,Bengaluru,Karnataka,25.08,62.03,0,0,0,4.1,0,0,0,0,0
3,Thursday,3,22:00,3851,Bengaluru,Karnataka,26.21,62.35,0,0,0,9.67,0,0,0,0,0
3,Thursday,3,23:00,3852,Bengaluru,Karnataka,26.17,77.29,0,0,0,5.87,0,0,0,0,0
4,Friday,3,0:00,3853,Bengaluru,Karnataka,27.99,70.03,0,0,0,6.76,0,0,0,0,0
4,Friday,3,1:00,3854,Bengaluru,Karnataka,32.72,83.84,0,0,0,6.74,0,0,0,0,0
4,Friday,3,2:00,3855,Bengaluru,Karnataka,32.94,65.25,0,0,0,5.35,0,0,0,0,0
4,Friday,3,3:00,3856,Bengaluru,Karnataka,26.1,71.33,0,0,0,8.4,0,0,0,0,0
4,Friday,3,4:00,3857,Bengaluru,Karnataka,35.94,75.31,0,0,0,8.42,0,0,0,0,0
4,Friday,3,5:00,3858,Bengaluru,Karnataka,27.87,85.96,0,0,0,9.5,0,0,0,0,0
4,Friday,3,6:00,3859,Bengaluru,Karnataka,34.21,63.23,0,0,0,5.63,0,0,0,0,0
4,Friday,3,7:00,3860,Bengaluru,Karnataka,38.5,57.67,0,0,0,6.23,0,0,0,0,0
4,Friday,3,8:00,3861,Bengaluru,Karnataka,39.52,59.91,204.42,34.28,30.12,9.15,211.03,130.71,63.92,66.79,20.23
4,Friday,3,9:00,3862,Bengaluru,Karnataka,31.54,69.61,192.86,47.09,26.79,9.54,193.35,139.65,78.56,61.09,14.79
4,Friday,3,10:00,3863,Bengaluru,Karnataka,33.24,65.84,186.99,23.16,29.21,3.49,213.55,148.14,55.7,92.44,20.31
4,Friday,3,11:00,3864,Bengaluru,Karnataka,36.98,47.95,204.57,32.94,128.02,2.58,204.54,131.71,77.29,54.42,14.07
4,Friday,3,12:00,3865,Hyderabad,Telangana,33.95,58.58,191.82,48.95,111.39,5.65,200.73,135.52,52.98,82.54,24.99
4,Friday,3,13:00,3866,Hyderabad,Telangana,38.72,66.72,203.16,38.23,54.7,3.99,192.34,133.57,47.15,86.42,19.13
4,Friday,3,14:00,3867,Hyderabad,Telangana,34.09,41.52,196.94,30.77,125,4,222.91,133.64,58.33,75.31,23.08
4,Friday,3,15:00,3868,Hyderabad,Telangana,37.48,40.75,197.64,38.72,110.17,4.83,200.93,140.96,78.01,62.95,21.57
4,Friday,3,16:00,3869,Hyderabad,Telangana,38.67,50.07,193.73,36.11,1.88,9.53,223.88,135.27,64.05,71.22,21.02
4,Friday,3,17:00,3870,Hyderabad,Telangana,39.16,66.14,188.09,24.72,10.48,6.28,221.85,154.7,79.85,74.85,15.27
4,Friday,3,18:00,3871,Hyderabad,Telangana,26.95,83.15,0,0,0,7.73,0,0,0,0,0
4,Friday,3,19:00,3872,Hyderabad,Telangana,28.52,83.98,0,0,0,4.27,0,0,0,0,0
4,Friday,3,20:00,3873,Hyderabad,Telangana,25.79,61.4,0,0,0,2.28,0,0,0,0,0
4,Friday,3,21:00,3874,Hyderabad,Telangana,28.41,76.6,0,0,0,6.24,0,0,0,0,0
4,Friday,3,22:00,3875,Hyderabad,Telangana,25.65,83.14,0,0,0,4.41,0,0,0,0,0
4,Friday,3,23:00,3876,Hyderabad,Telangana,26.35,71.66,0,0,0,9.65,0,0,0,0,0
5,Saturday,3,0:00,3877,Hyderabad,Telangana,30.72,83.74,0,0,0,7.21,0,0,0,0,0
5,Saturday,3,1:00,3878,Hyderabad,Telangana,36.29,87.43,0,0,0,6.66,0,0,0,0,0
5,Saturday,3,2:00,3879,Hyderabad,Telangana,27.5,71.44,0,0,0,5.83,0,0,0,0,0
5,Saturday,3,3:00,3880,Hyderabad,Telangana,31.23,63.2,0,0,0,8.87,0,0,0,0,0
5,Saturday,3,4:00,3881,Hyderabad,Telangana,36.46,83.78,0,0,0,6.17,0,0,0,0,0
5,Saturday,3,5:00,3882,Hyderabad,Telangana,29.54,71.45,0,0,0,4.22,0,0,0,0,0
5,Saturday,3,6:00,3883,Hyderabad,Telangana,28.18,63.47,0,0,0,3.35,0,0,0,0,0
5,Saturday,3,7:00,3884,Hyderabad,Telangana,31.36,40.84,0,0,0,5.82,0,0,0,0,0
5,Saturday,3,8:00,3885,Hyderabad,Telangana,30.71,61.92,199.1,23.89,52.9,3.45,216,151.44,47.2,104.24,20.18
5,Saturday,3,9:00,3886,Hyderabad,Telangana,37.86,56.59,192.54,37.25,66.78,8.33,218.11,126.37,55.21,71.16,17.96
5,Saturday,3,10:00,3887,Hyderabad,Telangana,37.19,48.42,192.72,26.37,141.5,9.74,218.9,150.56,77.44,73.12,14.6
5,Saturday,3,11:00,3888,Hyderabad,Telangana,36.1,57.36,204.72,20.96,161.44,9.54,215.46,138.32,69.85,68.47,17.76
5,Saturday,3,12:00,3889,Hyderabad,Telangana,34.53,46.24,200.74,44.87,10.98,5.47,180.69,147.57,50.17,97.4,13.52
5,Saturday,3,13:00,3890,Hyderabad,Telangana,36.38,43.08,197.95,28.93,26.82,9.38,224.14,129.92,41.24,88.68,24.3
5,Saturday,3,14:00,3891,Hyderabad,Telangana,34.01,44.86,203.73,27.72,188.61,2.85,215.71,130.25,46.22,84.03,24.69
5,Saturday,3,15:00,3892,Hyderabad,Telangana,39.68,62.76,195.12,47.91,30.09,9.23,193.07,147.16,70.95,76.21,21.08
5,Saturday,3,16:00,3893,Hyderabad,Telangana,36.66,67.19,192.26,25.71,5.41,8.02,209.28,149.94,72.08,77.86,21.71
5,Saturday,3,17:00,3894,Hyderabad,Telangana,37.18,45.24,191.33,30.63,64.91,7.22,200.42,132.15,52.26,79.89,23.99
5,Saturday,3,18:00,3895,Hyderabad,Telangana,29.4,63.95,0,0,0,6.91,0,0,0,0,0
5,Saturday,3,19:00,3896,Hyderabad,Telangana,27.35,87.7,0,0,0,6.6,0,0,0,0,0
5,Saturday,3,20:00,3897,Hyderabad,Telangana,28.26,63.36,0,0,0,8.05,0,0,0,0,0
5,Saturday,3,21:00,3898,Hyderabad,Telangana,27.88,80.1,0,0,0,7.12,0,0,0,0,0
5,Saturday,3,22:00,3899,Hyderabad,Telangana,27.87,80.11,0,0,0,7.42,0,0,0,0,0
5,Saturday,3,23:00,3900,Hyderabad,Telangana,26.85,87.85,0,0,0,4.57,0,0,0,0,0
6,Sunday,3,0:00,3901,Hyderabad,Telangana,37.15,76.59,0,0,0,4.84,0,0,0,0,0
6,Sunday,3,1:00,3902,Hyderabad,Telangana,36.22,67.88,0,0,0,4.17,0,0,0,0,0
6,Sunday,3,2:00,3903,Hyderabad,Telangana,34.85,86.66,0,0,0,2.91,0,0,0,0,0
6,Sunday,3,3:00,3904,Hyderabad,Telangana,30.14,85.71,0,0,0,7.71,0,0,0,0,0
6,Sunday,3,4:00,3905,Hyderabad,Telangana,26.38,76.36,0,0,0,8.12,0,0,0,0,0
6,Sunday,3,5:00,3906,Hyderabad,Telangana,34.42,80.87,0,0,0,4.44,0,0,0,0,0
6,Sunday,3,6:00,3907,Hyderabad,Telangana,38.16,41.95,0,0,0,9.89,0,0,0,0,0
6,Sunday,3,7:00,3908,Hyderabad,Telangana,30.5,47.95,0,0,0,2.14,0,0,0,0,0
6,Sunday,3,8:00,3909,Hyderabad,Telangana,37.97,46.64,192.79,42.11,69.54,5.6,197.73,136.3,63.75,72.55,19.16
6,Sunday,3,9:00,3910,Hyderabad,Telangana,39.15,59.53,196.15,31.63,103.78,9.1,185.73,146.62,48.59,98.03,15.31
6,Sunday,3,10:00,3911,Hyderabad,Telangana,36.34,43.02,190.61,21.86,38.77,8.37,222.87,150.49,44.19,106.3,16.58
6,Sunday,3,11:00,3912,Hyderabad,Telangana,33.91,49.58,193.11,26.98,192.97,5.61,211.4,138.25,62.25,76,13.6
6,Sunday,3,12:00,3913,Hyderabad,Telangana,34.7,48.49,199.57,20.46,140.52,3.78,184.7,154.22,44.82,109.4,13.76
6,Sunday,3,13:00,3914,Hyderabad,Telangana,33.71,59.17,192.55,41.69,126.35,3.3,213.81,133.32,50.36,82.96,21.08
6,Sunday,3,14:00,3915,Hyderabad,Telangana,37.03,43.12,196.85,41.63,56.41,6.11,222.94,121.34,40.16,81.18,19.6
6,Sunday,3,15:00,3916,Hyderabad,Telangana,39.36,42.54,193.73,28.67,76.96,5.16,195.96,131.46,42.44,89.02,13.68
6,Sunday,3,16:00,3917,Hyderabad,Telangana,39.26,53,188.5,30.42,39.65,3.31,188.8,140.56,43.79,96.77,22.85
6,Sunday,3,17:00,3918,Hyderabad,Telangana,39.1,42.84,193.9,26.41,4.65,6.18,213.72,146.5,53.77,92.73,17.41
6,Sunday,3,18:00,3919,Hyderabad,Telangana,28.06,87.94,0,0,0,5.46,0,0,0,0,0
6,Sunday,3,19:00,3920,Hyderabad,Telangana,29.08,70.75,0,0,0,3.03,0,0,0,0,0
6,Sunday,3,20:00,3921,Hyderabad,Telangana,28.14,82.14,0,0,0,3.73,0,0,0,0,0
6,Sunday,3,21:00,3922,Hyderabad,Telangana,25.53,68.23,0,0,0,6.81,0,0,0,0,0
6,Sunday,3,22:00,3923,Hyderabad,Telangana,27.87,73.97,0,0,0,6.85,0,0,0,0,0
6,Sunday,3,23:00,3924,Hyderabad,Telangana,25.76,63.65,0,0,0,6.76,0,0,0,0,0
7,Monday,3,0:00,3925,Hyderabad,Telangana,31.12,64.78,0,0,0,3.79,0,0,0,0,0
